Voltage, ChB, Run #6
Time ( s )	Voltage ( V )
8,7500	0,146
8,7750	0,157
8,8000	0,156
8,8250	0,156
8,8500	0,157
8,8750	0,161
8,9000	0,160
8,9250	0,159
8,9500	0,159
8,9750	0,167
9,0000	0,167
9,0250	0,165
9,0500	0,165
9,0750	0,168
9,1000	0,170
9,1250	0,177
9,1500	0,176
9,1750	0,176
9,2000	0,176
9,2250	0,180
9,2500	0,182
9,2750	0,186
9,3000	0,185
9,3250	0,179
9,3500	0,180
9,3750	0,188
9,4000	0,187
9,4250	0,187
9,4500	0,187
9,4750	0,189
9,5000	0,189
9,5250	0,194
9,5500	0,195
9,5750	0,198
9,6000	0,198
9,6250	0,200
9,6500	0,200
9,6750	0,201
9,7000	0,202
9,7250	0,208
9,7500	0,206
9,7750	0,208
9,8000	0,208
9,8250	0,214
9,8500	0,213
9,8750	0,212
9,9000	0,213
9,9250	0,215
9,9500	0,216
9,9750	0,220
10,0000	0,220
10,0250	0,222
10,0500	0,223
10,0750	0,221
10,1000	0,220
10,1250	0,223
10,1500	0,223
10,1750	0,225
10,2000	0,226
10,2250	0,231
10,2500	0,232
10,2750	0,233
10,3000	0,233
10,3250	0,237
10,3500	0,237
10,3750	0,236
10,4000	0,234
10,4250	0,240
10,4500	0,242
10,4750	0,244
10,5000	0,244
10,5250	0,251
10,5500	0,252
10,5750	0,249
10,6000	0,250
10,6250	0,254
10,6500	0,254
10,6750	0,253
10,7000	0,254
10,7250	0,258
10,7500	0,258
10,7750	0,256
10,8000	0,255
10,8250	0,264
10,8500	0,266
10,8750	0,259
10,9000	0,258
10,9250	0,273
10,9500	0,273
10,9750	0,267
11,0000	0,267
11,0250	0,270
11,0500	0,270
11,0750	0,273
11,1000	0,273
11,1250	0,274
11,1500	0,277
11,1750	0,273
11,2000	0,274
11,2250	0,278
11,2500	0,280
11,2750	0,280
11,3000	0,281
11,3250	0,286
11,3500	0,287
11,3750	0,289
11,4000	0,290
11,4250	0,290
11,4500	0,291
11,4750	0,292
11,5000	0,293
11,5250	0,297
11,5500	0,297
11,5750	0,311
11,6000	0,311
11,6250	0,313
11,6500	0,316
11,6750	0,325
11,7000	0,325
11,7250	0,333
11,7500	0,334
11,7750	0,350
11,8000	0,350
11,8250	0,350
11,8500	0,351
11,8750	0,366
11,9000	0,366
11,9250	0,365
11,9500	0,364
11,9750	0,370
12,0000	0,372
12,0250	0,374
12,0500	0,374
12,0750	0,383
12,1000	0,383
12,1250	0,383
12,1500	0,383
12,1750	0,385
12,2000	0,385
12,2250	0,391
12,2500	0,391
12,2750	0,388
12,3000	0,389
12,3250	0,394
12,3500	0,395
12,3750	0,390
12,4000	0,390
12,4250	0,388
12,4500	0,390
12,4750	0,391
12,5000	0,392
12,5250	0,392
12,5500	0,392
12,5750	0,382
12,6000	0,381
12,6250	0,388
12,6500	0,389
12,6750	0,382
12,7000	0,381
12,7250	0,377
12,7500	0,378
12,7750	0,381
12,8000	0,381
12,8250	0,379
12,8500	0,381
12,8750	0,380
12,9000	0,380
12,9250	0,380
12,9500	0,378
12,9750	0,389
13,0000	0,388
13,0250	0,383
13,0500	0,386
13,0750	0,396
13,1000	0,397
13,1250	0,393
13,1500	0,391
13,1750	0,396
13,2000	0,397
13,2250	0,399
13,2500	0,398
13,2750	0,401
13,3000	0,402
13,3250	0,395
13,3500	0,395
13,3750	0,410
13,4000	0,410
13,4250	0,400
13,4500	0,400
13,4750	0,407
13,5000	0,407
13,5250	0,401
13,5500	0,402
13,5750	0,414
13,6000	0,413
13,6250	0,408
13,6500	0,409
13,6750	0,410
13,7000	0,411
13,7250	0,408
13,7500	0,411
13,7750	0,416
13,8000	0,417
13,8250	0,413
13,8500	0,414
13,8750	0,421
13,9000	0,422
13,9250	0,416
13,9500	0,419
13,9750	0,422
14,0000	0,423
14,0250	0,417
14,0500	0,419
14,0750	0,425
14,1000	0,427
14,1250	0,419
14,1500	0,421
14,1750	0,435
14,2000	0,436
14,2250	0,430
14,2500	0,432
14,2750	0,432
14,3000	0,433
14,3250	0,432
14,3500	0,435
14,3750	0,439
14,4000	0,441
14,4250	0,438
14,4500	0,440
14,4750	0,439
14,5000	0,451
14,5250	0,452
14,5500	0,444
14,5750	0,446
14,6000	0,454
14,6250	0,454
14,6500	0,449
14,6750	0,447
14,7000	0,458
14,7250	0,458
14,7500	0,459
14,7750	0,458
14,8000	0,463
14,8250	0,461
14,8500	0,461
14,8750	0,462
14,9000	0,469
14,9250	0,469
14,9500	0,461
14,9750	0,461
15,0000	0,475
15,0250	0,475
15,0500	0,474
15,0750	0,474
15,1000	0,480
15,1250	0,479
15,1500	0,480
15,1750	0,479
15,2000	0,486
15,2250	0,485
15,2500	0,480
15,2750	0,481
15,3000	0,496
15,3250	0,494
15,3500	0,490
15,3750	0,491
15,4000	0,497
15,4250	0,497
15,4500	0,495
15,4750	0,496
15,5000	0,499
15,5250	0,499
15,5500	0,499
15,5750	0,499
15,6000	0,509
15,6250	0,508
15,6500	0,505
15,6750	0,508
15,7000	0,515
15,7250	0,515
15,7500	0,511
15,7750	0,510
15,8000	0,520
15,8250	0,521
15,8500	0,515
15,8750	0,516
15,9000	0,528
15,9250	0,529
15,9500	0,525
15,9750	0,526
16,0000	0,532
16,0250	0,533
16,0500	0,531
16,0750	0,532
16,1000	0,538
16,1250	0,537
16,1500	0,535
16,1750	0,535
16,2000	0,543
16,2250	0,544
16,2500	0,539
16,2750	0,539
16,3000	0,554
16,3250	0,555
16,3500	0,544
16,3750	0,548
16,4000	0,560
16,4250	0,558
16,4500	0,558
16,4750	0,558
16,5000	0,562
16,5250	0,564
16,5500	0,560
16,5750	0,563
16,6000	0,569
16,6250	0,570
16,6500	0,566
16,6750	0,566
16,7000	0,577
16,7250	0,575
16,7500	0,572
16,7750	0,571
16,8000	0,574
16,8250	0,575
16,8500	0,580
16,8750	0,581
16,9000	0,591
16,9250	0,590
16,9500	0,578
16,9750	0,581
17,0000	0,590
17,0250	0,592
17,0500	0,594
17,0750	0,595
17,1000	0,599
17,1250	0,601
17,1500	0,595
17,1750	0,596
17,2000	0,603
17,2250	0,602
17,2500	0,606
17,2750	0,605
17,3000	0,607
17,3250	0,607
17,3500	0,613
17,3750	0,613
17,4000	0,612
17,4250	0,613
17,4500	0,616
17,4750	0,616
17,5000	0,624
17,5250	0,623
17,5500	0,622
17,5750	0,623
17,6000	0,627
17,6250	0,626
17,6500	0,625
17,6750	0,626
17,7000	0,635
17,7250	0,635
17,7500	0,632
17,7750	0,632
17,8000	0,643
17,8250	0,644
17,8500	0,645
17,8750	0,646
17,9000	0,645
17,9250	0,646
17,9500	0,648
17,9750	0,649
18,0000	0,651
18,0250	0,652
18,0500	0,651
18,0750	0,651
18,1000	0,662
18,1250	0,662
18,1500	0,659
18,1750	0,659
18,2000	0,662
18,2250	0,661
18,2500	0,666
18,2750	0,665
18,3000	0,676
18,3250	0,676
18,3500	0,667
18,3750	0,666
18,4000	0,672
18,4250	0,672
18,4500	0,681
18,4750	0,682
18,5000	0,685
18,5250	0,683
18,5500	0,680
18,5750	0,680
18,6000	0,687
18,6250	0,687
18,6500	0,690
18,6750	0,690
18,7000	0,695
18,7250	0,697
18,7500	0,693
18,7750	0,693
18,8000	0,699
18,8250	0,698
18,8500	0,695
18,8750	0,698
18,9000	0,709
18,9250	0,710
18,9500	0,705
18,9750	0,707
19,0000	0,715
19,0250	0,715
19,0500	0,709
19,0750	0,709
19,1000	0,715
19,1250	0,716
19,1500	0,713
19,1750	0,713
19,2000	0,722
19,2250	0,723
19,2500	0,728
19,2750	0,728
19,3000	0,728
19,3250	0,729
19,3500	0,728
19,3750	0,730
19,4000	0,734
19,4250	0,735
19,4500	0,732
19,4750	0,732
19,5000	0,746
19,5250	0,746
19,5500	0,740
19,5750	0,742
19,6000	0,741
19,6250	0,740
19,6500	0,740
19,6750	0,740
19,7000	0,748
19,7250	0,750
19,7500	0,750
19,7750	0,751
19,8000	0,759
19,8250	0,761
19,8500	0,754
19,8750	0,756
19,9000	0,762
19,9250	0,762
19,9500	0,761
19,9750	0,761
20,0000	0,773
20,0250	0,773
20,0500	0,767
20,0750	0,767
20,1000	0,772
20,1250	0,772
20,1500	0,771
20,1750	0,772
20,2000	0,782
20,2250	0,784
20,2500	0,777
20,2750	0,778
20,3000	0,789
20,3250	0,789
20,3500	0,786
20,3750	0,787
20,4000	0,791
20,4250	0,789
20,4500	0,787
20,4750	0,788
20,5000	0,803
20,5250	0,803
20,5500	0,793
20,5750	0,792
20,6000	0,803
20,6250	0,804
20,6500	0,803
20,6750	0,804
20,7000	0,806
20,7250	0,806
20,7500	0,809
20,7750	0,809
20,8000	0,819
20,8250	0,818
20,8500	0,808
20,8750	0,806
20,9000	0,808
20,9250	0,818
20,9500	0,819
20,9750	0,823
21,0000	0,823
21,0250	0,830
21,0500	0,831
21,0750	0,823
21,1000	0,823
21,1250	0,834
21,1500	0,836
21,1750	0,839
21,2000	0,840
21,2250	0,837
21,2500	0,839
21,2750	0,844
21,3000	0,845
21,3250	0,843
21,3500	0,842
21,3750	0,850
21,4000	0,851
21,4250	0,862
21,4500	0,864
21,4750	0,864
21,5000	0,866
21,5250	0,875
21,5500	0,874
21,5750	0,873
21,6000	0,876
21,6250	0,886
21,6500	0,887
21,6750	0,889
21,7000	0,891
21,7250	0,901
21,7500	0,903
21,7750	0,909
21,8000	0,911
21,8250	0,908
21,8500	0,908
21,8750	0,910
21,9000	0,911
21,9250	0,909
21,9500	0,911
21,9750	0,916
22,0000	0,917
22,0250	0,920
22,0500	0,919
22,0750	0,921
22,1000	0,922
22,1250	0,923
22,1500	0,924
22,1750	0,927
22,2000	0,930
22,2250	0,933
22,2500	0,934
22,2750	0,930
22,3000	0,930
22,3250	0,926
22,3500	0,925
22,3750	0,928
22,4000	0,930
22,4250	0,931
22,4500	0,932
22,4750	0,929
22,5000	0,931
22,5250	0,937
22,5500	0,938
22,5750	0,943
22,6000	0,944
22,6250	0,939
22,6500	0,939
22,6750	0,944
22,7000	0,947
22,7250	0,945
22,7500	0,947
22,7750	0,951
22,8000	0,951
22,8250	0,950
22,8500	0,954
22,8750	0,956
22,9000	0,958
22,9250	0,956
22,9500	0,957
22,9750	0,964
23,0000	0,966
23,0250	0,973
23,0500	0,974
23,0750	0,975
23,1000	0,975
23,1250	0,973
23,1500	0,972
23,1750	0,978
23,2000	0,981
23,2250	0,986
23,2500	0,987
23,2750	0,985
23,3000	0,986
23,3250	0,989
23,3500	0,988
23,3750	0,992
23,4000	0,994
23,4250	0,989
23,4500	0,990
23,4750	0,996
23,5000	0,996
23,5250	1,003
23,5500	1,002
23,5750	1,000
23,6000	1,001
23,6250	1,005
23,6500	1,005
23,6750	1,003
23,7000	1,003
23,7250	1,006
23,7500	1,005
23,7750	1,010
23,8000	1,011
23,8250	1,017
23,8500	1,018
23,8750	1,017
23,9000	1,019
23,9250	1,017
23,9500	1,018
23,9750	1,023
24,0000	1,025
24,0250	1,028
24,0500	1,027
24,0750	1,024
24,1000	1,024
24,1250	1,033
24,1500	1,033
24,1750	1,036
24,2000	1,037
24,2250	1,038
24,2500	1,039
24,2750	1,035
24,3000	1,037
24,3250	1,048
24,3500	1,047
24,3750	1,043
24,4000	1,045
24,4250	1,057
24,4500	1,058
24,4750	1,055
24,5000	1,055
24,5250	1,059
24,5500	1,060
24,5750	1,058
24,6000	1,060
24,6250	1,072
24,6500	1,072
24,6750	1,072
24,7000	1,069
24,7250	1,074
24,7500	1,074
24,7750	1,073
24,8000	1,074
24,8250	1,080
24,8500	1,077
24,8750	1,075
24,9000	1,075
24,9250	1,091
24,9500	1,092
24,9750	1,090
25,0000	1,088
25,0250	1,099
25,0500	1,099
25,0750	1,085
25,1000	1,087
25,1250	1,102
25,1500	1,101
25,1750	1,097
25,2000	1,098
25,2250	1,111
25,2500	1,110
25,2750	1,107
25,3000	1,108
25,3250	1,121
25,3500	1,120
25,3750	1,113
25,4000	1,112
25,4250	1,128
25,4500	1,126
25,4750	1,122
25,5000	1,123
25,5250	1,130
25,5500	1,129
25,5750	1,127
25,6000	1,127
25,6250	1,138
25,6500	1,137
25,6750	1,135
25,7000	1,133
25,7250	1,144
25,7500	1,145
25,7750	1,143
25,8000	1,143
25,8250	1,152
25,8500	1,152
25,8750	1,151
25,9000	1,150
25,9250	1,163
25,9500	1,163
25,9750	1,159
26,0000	1,159
26,0250	1,168
26,0500	1,167
26,0750	1,166
26,1000	1,166
26,1250	1,176
26,1500	1,174
26,1750	1,172
26,2000	1,171
26,2250	1,176
26,2500	1,176
26,2750	1,183
26,3000	1,184
26,3250	1,191
26,3500	1,190
26,3750	1,191
26,4000	1,189
26,4250	1,194
26,4500	1,194
26,4750	1,192
26,5000	1,191
26,5250	1,207
26,5500	1,209
26,5750	1,205
26,6000	1,205
26,6250	1,215
26,6500	1,212
26,6750	1,204
26,7000	1,204
26,7250	1,224
26,7500	1,226
26,7750	1,215
26,8000	1,215
26,8250	1,227
26,8500	1,227
26,8750	1,221
26,9000	1,223
26,9250	1,234
26,9500	1,236
26,9750	1,228
27,0000	1,227
27,0250	1,241
27,0500	1,241
27,0750	1,241
27,1000	1,241
27,1250	1,251
27,1500	1,249
27,1750	1,251
27,2000	1,250
27,2250	1,259
27,2500	1,259
27,2750	1,254
27,3000	1,254
27,3250	1,259
27,3500	1,263
27,3750	1,265
27,4000	1,262
27,4250	1,265
27,4500	1,273
27,4750	1,273
27,5000	1,267
27,5250	1,266
27,5500	1,278
27,5750	1,280
27,6000	1,276
27,6250	1,278
27,6500	1,288
27,6750	1,288
27,7000	1,285
27,7250	1,285
27,7500	1,295
27,7750	1,296
27,8000	1,292
27,8250	1,293
27,8500	1,303
27,8750	1,304
27,9000	1,301
27,9250	1,303
27,9500	1,308
27,9750	1,309
28,0000	1,310
28,0250	1,311
28,0500	1,321
28,0750	1,323
28,1000	1,321
28,1250	1,321
28,1500	1,329
28,1750	1,330
28,2000	1,319
28,2250	1,320
28,2500	1,329
28,2750	1,330
28,3000	1,331
28,3250	1,331
28,3500	1,345
28,3750	1,347
28,4000	1,343
28,4250	1,343
28,4500	1,345
28,4750	1,346
28,5000	1,350
28,5250	1,350
28,5500	1,352
28,5750	1,353
28,6000	1,354
28,6250	1,354
28,6500	1,367
28,6750	1,366
28,7000	1,366
28,7250	1,368
28,7500	1,369
28,7750	1,370
28,8000	1,368
28,8250	1,370
28,8500	1,383
28,8750	1,384
28,9000	1,375
28,9250	1,378
28,9500	1,390
28,9750	1,393
29,0000	1,393
29,0250	1,394
29,0500	1,392
29,0750	1,395
29,1000	1,390
29,1250	1,393
29,1500	1,408
29,1750	1,407
29,2000	1,405
29,2250	1,405
29,2500	1,414
29,2750	1,413
29,3000	1,412
29,3250	1,412
29,3500	1,419
29,3750	1,422
29,4000	1,420
29,4250	1,421
29,4500	1,423
29,4750	1,424
29,5000	1,426
29,5250	1,426
29,5500	1,437
29,5750	1,440
29,6000	1,436
29,6250	1,436
29,6500	1,448
29,6750	1,448
29,7000	1,445
29,7250	1,447
29,7500	1,450
29,7750	1,448
29,8000	1,455
29,8250	1,456
29,8500	1,459
29,8750	1,461
29,9000	1,461
29,9250	1,461
29,9500	1,475
29,9750	1,475
30,0000	1,470
30,0250	1,471
30,0500	1,476
30,0750	1,479
30,1000	1,474
30,1250	1,474
30,1500	1,484
30,1750	1,486
30,2000	1,478
30,2250	1,482
30,2500	1,489
30,2750	1,489
30,3000	1,490
30,3250	1,492
30,3500	1,495
30,3750	1,496
30,4000	1,495
30,4250	1,497
30,4500	1,508
30,4750	1,509
30,5000	1,506
30,5250	1,509
30,5500	1,516
30,5750	1,516
30,6000	1,509
30,6250	1,509
30,6500	1,526
30,6750	1,527
30,7000	1,519
30,7250	1,520
30,7500	1,530
30,7750	1,531
30,8000	1,531
30,8250	1,532
30,8500	1,535
30,8750	1,539
30,9000	1,537
30,9250	1,538
30,9500	1,549
30,9750	1,549
31,0000	1,543
31,0250	1,545
31,0500	1,552
31,0750	1,552
31,1000	1,553
31,1250	1,555
31,1500	1,555
31,1750	1,554
31,2000	0,023
31,2250	0,031
31,2500	0,017
31,2750	0,018
31,3000	0,020
31,3250	0,018
31,3500	0,016
31,3750	0,015
31,4000	0,017
31,4250	0,016
31,4500	0,015
31,4750	0,014
31,5000	0,016
31,5250	0,018
31,5500	0,019
31,5750	0,018
31,6000	0,017
31,6250	0,016
31,6500	0,016
31,6750	0,021
31,7000	0,021
31,7250	0,018
31,7500	0,019
31,7750	0,016
31,8000	0,016
31,8250	0,014
31,8500	0,015
31,8750	0,011
31,9000	0,012
31,9250	0,021
31,9500	0,021
31,9750	0,022
32,0000	0,021
32,0250	0,020
32,0500	0,021
32,0750	0,020
32,1000	0,018
32,1250	0,014
32,1500	0,018
32,1750	0,016
32,2000	0,017
32,2250	0,016
32,2500	0,014
32,2750	0,020
32,3000	0,018
32,3250	0,016
32,3500	0,016
32,3750	0,021
32,4000	0,020
32,4250	0,015
32,4500	0,017
32,4750	0,021
32,5000	0,019
32,5250	0,020
32,5500	0,021
32,5750	0,016
32,6000	0,017
32,6250	0,017
32,6500	0,016
32,6750	0,020
32,7000	0,020
32,7250	0,021
32,7500	0,020
32,7750	0,015
32,8000	0,015
32,8250	0,016
32,8500	0,017
32,8750	0,015
32,9000	0,015
32,9250	0,020
32,9500	0,020
32,9750	0,020
33,0000	0,021
33,0250	0,018
33,0500	0,016
33,0750	0,020
33,1000	0,020
33,1250	0,018
33,1500	0,016
33,1750	0,017
33,2000	0,019
33,2250	0,016
33,2500	0,018
33,2750	0,013
33,3000	0,013
33,3250	0,015
33,3500	0,016
33,3750	0,018
33,4000	0,017
33,4250	0,018
33,4500	0,020
33,4750	0,019
33,5000	0,018
33,5250	0,018
33,5500	0,018
33,5750	0,020
33,6000	0,020
33,6250	0,016
33,6500	0,018
33,6750	0,022
33,7000	0,020
33,7250	0,017
33,7500	0,016
33,7750	0,024
33,8000	0,026
33,8250	0,020
33,8500	0,018
33,8750	0,016
33,9000	0,016
33,9250	0,016
33,9500	0,017
33,9750	0,019
34,0000	0,020
34,0250	0,021
34,0500	0,022
34,0750	0,021
34,1000	0,020
34,1250	0,018
34,1500	0,019
34,1750	0,015
34,2000	0,015
34,2250	0,016
34,2500	0,015
34,2750	0,020
34,3000	0,019
34,3250	0,019
34,3500	0,016
34,3750	0,014
34,4000	0,014
34,4250	0,020
34,4500	0,018
34,4750	0,020
34,5000	0,020
34,5250	0,016
34,5500	0,015
34,5750	0,018
34,6000	0,020
34,6250	0,015
34,6500	0,015
34,6750	0,018
34,7000	0,019
34,7250	0,011
34,7500	0,012
34,7750	0,018
34,8000	0,020
34,8250	0,024
34,8500	0,024
34,8750	0,018
34,9000	0,017
34,9250	0,017
34,9500	0,015
34,9750	0,014
35,0000	0,013
35,0250	0,019
35,0500	0,022
35,0750	0,012
35,1000	0,012
35,1250	0,012
35,1500	0,012
35,1750	0,022
35,2000	0,022
35,2250	0,015
35,2500	0,016
35,2750	0,018
35,3000	0,020
35,3250	0,015
35,3500	0,016
35,3750	0,019
35,4000	0,020
35,4250	0,018
35,4500	0,018
35,4750	0,015
35,5000	0,017
35,5250	0,016
35,5500	0,016
35,5750	0,014
35,6000	0,016
35,6250	0,020
35,6500	0,020
35,6750	0,015
35,7000	0,015
35,7250	0,017
35,7500	0,020
35,7750	0,017
35,8000	0,017
35,8250	0,018
35,8500	0,021
35,8750	0,020
35,9000	0,018
35,9250	0,020
35,9500	0,023
35,9750	0,020
36,0000	0,022
36,0250	0,017
36,0500	0,020
36,0750	0,019
36,1000	0,018
36,1250	0,013
36,1500	0,016
36,1750	0,021
36,2000	0,020
36,2250	0,019
36,2500	0,020
36,2750	0,016
36,3000	0,018
36,3250	0,017
36,3500	0,018
36,3750	0,017
36,4000	0,020
36,4250	0,020
36,4500	0,018
36,4750	0,019
36,5000	0,020
36,5250	0,015
36,5500	0,015
36,5750	0,023
36,6000	0,026
36,6250	0,015
36,6500	0,016
36,6750	0,018
36,7000	0,020
36,7250	0,015
36,7500	0,018
36,7750	0,016
36,8000	0,020
36,8250	0,013
36,8500	0,012
36,8750	0,018
36,9000	0,019
36,9250	0,018
36,9500	0,018
36,9750	0,017
37,0000	0,019
37,0250	0,019
37,0500	0,020
37,0750	0,017
37,1000	0,018
37,1250	0,019
37,1500	0,017
37,1750	0,011
37,2000	0,013
37,2250	0,021
37,2500	0,020
37,2750	0,016
37,3000	0,017
37,3250	0,020
37,3500	0,019
37,3750	0,015
37,4000	0,015
37,4250	0,018
37,4500	0,016
37,4750	0,018
37,5000	0,020
37,5250	0,016
37,5500	0,016
37,5750	0,020
37,6000	0,020
37,6250	0,017
37,6500	0,017
37,6750	0,013
37,7000	0,014
37,7250	0,021
37,7500	0,023
37,7750	0,013
37,8000	0,014
37,8250	0,017
37,8500	0,020
37,8750	0,014
37,9000	0,015
37,9250	0,019
37,9500	0,021
37,9750	0,014
38,0000	0,015
38,0250	0,019
38,0500	0,022
38,0750	0,020
38,1000	0,020
38,1250	0,012
38,1500	0,016
38,1750	0,015
38,2000	0,015
38,2250	0,019
38,2500	0,018
38,2750	0,018
38,3000	0,018
38,3250	0,012
38,3500	0,013
38,3750	0,015
38,4000	0,014
38,4250	0,013
38,4500	0,016
38,4750	0,018
38,5000	0,019
38,5250	0,018
38,5500	0,018
38,5750	0,014
38,6000	0,013
38,6250	0,021
38,6500	0,021
38,6750	0,013
